pid,tid,picid,picgender,stroopWord,congruency,response,correctAns,sbjResp,sbjRT,sbjACC
75.0,91.0,96.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,92.0,64.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,93.0,61.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,94.0,53.0,female,Female,congruent,nogo,None,None,,1.0
75.0,95.0,43.0,male,Male,congruent,go,g,g,483.7546641065274,1.0
75.0,96.0,13.0,male,Female,incongruent,go,g,None,,0.0
75.0,97.0,35.0,male,Female,incongruent,go,g,g,586.0452662745956,1.0
75.0,98.0,88.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,99.0,85.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,100.0,76.0,female,Female,congruent,nogo,None,None,,1.0
75.0,101.0,31.0,male,Female,incongruent,go,g,g,669.8659772810059,1.0
75.0,102.0,46.0,male,Male,congruent,go,g,g,583.9455300010741,1.0
75.0,103.0,59.0,female,Female,congruent,nogo,None,None,,1.0
75.0,104.0,22.0,male,Female,incongruent,go,g,g,603.0239703541156,1.0
75.0,105.0,89.0,female,Female,congruent,nogo,None,None,,1.0
75.0,106.0,47.0,male,Male,congruent,go,g,g,567.3248315579258,1.0
75.0,107.0,60.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,108.0,27.0,male,Female,incongruent,go,g,g,466.6096353030298,1.0
75.0,109.0,81.0,female,Female,congruent,nogo,None,g,869.7218694724143,0.0
75.0,110.0,66.0,female,Female,congruent,nogo,None,None,,1.0
75.0,111.0,84.0,female,Female,congruent,nogo,None,None,,1.0
75.0,112.0,36.0,male,Male,congruent,go,g,g,567.1479417651426,1.0
75.0,113.0,95.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,114.0,98.0,female,Female,congruent,nogo,None,None,,1.0
75.0,115.0,54.0,female,Female,congruent,nogo,None,None,,1.0
75.0,116.0,6.0,male,Female,incongruent,go,g,g,452.8240033832844,1.0
75.0,117.0,65.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,118.0,91.0,female,Female,congruent,nogo,None,None,,1.0
75.0,119.0,41.0,male,Female,incongruent,go,g,g,552.8207735042088,1.0
75.0,120.0,97.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,121.0,90.0,female,Female,congruent,nogo,None,None,,1.0
75.0,122.0,40.0,male,Female,incongruent,go,g,g,502.75945069734007,1.0
75.0,123.0,37.0,male,Male,congruent,go,g,g,483.7187428202014,1.0
75.0,124.0,18.0,male,Female,incongruent,go,g,g,566.7416385549586,1.0
75.0,125.0,3.0,male,Female,incongruent,go,g,g,636.345662001986,1.0
75.0,126.0,72.0,female,Female,congruent,nogo,None,None,,1.0
75.0,127.0,45.0,male,Female,incongruent,go,g,g,486.2338380480651,1.0
75.0,128.0,21.0,male,Male,congruent,go,g,g,467.1061945555266,1.0
75.0,129.0,4.0,male,Male,congruent,go,g,g,536.3573439535685,1.0
75.0,130.0,87.0,female,Male,incongruent,nogo,None,g,786.2712384958286,0.0
75.0,131.0,15.0,male,Male,congruent,go,g,g,636.1621312680654,1.0
75.0,132.0,92.0,female,Female,congruent,nogo,None,None,,1.0
75.0,133.0,63.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,134.0,67.0,female,Female,congruent,nogo,None,None,,1.0
75.0,135.0,78.0,female,Female,congruent,nogo,None,None,,1.0
75.0,136.0,11.0,male,Female,incongruent,go,g,g,535.9576816845221,1.0
75.0,137.0,29.0,male,Male,congruent,go,g,g,517.0138707617298,1.0
75.0,138.0,73.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,139.0,70.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,140.0,79.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,141.0,34.0,male,Male,congruent,go,g,g,486.0729468346108,1.0
75.0,142.0,33.0,male,Male,congruent,go,g,g,519.5331920403987,1.0
75.0,143.0,51.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,144.0,58.0,female,Female,congruent,nogo,None,None,,1.0
75.0,145.0,86.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,146.0,99.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,147.0,2.0,male,Female,incongruent,go,g,g,433.0956590420101,1.0
75.0,148.0,10.0,male,Female,incongruent,go,g,g,552.8618264070246,1.0
75.0,149.0,80.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,150.0,20.0,male,Female,incongruent,go,g,g,482.3323010641616,1.0
75.0,151.0,44.0,male,Female,incongruent,go,g,g,602.992878848454,1.0
75.0,152.0,30.0,male,Female,incongruent,go,g,g,602.3426729661878,1.0
75.0,153.0,9.0,male,Male,congruent,go,g,g,483.5835096309893,1.0
75.0,154.0,52.0,female,Male,incongruent,nogo,None,None,,1.0
75.0,155.0,24.0,male,Female,incongruent,go,g,g,967.0921580691356,1.0
75.0,156.0,17.0,male,Female,incongruent,go,g,None,,0.0
75.0,157.0,77.0,female,Male,incongruent,nogo,None,g,0.06127753295004368,0.0
75.0,158.0,62.0,female,Female,congruent,nogo,None,None,,1.0
75.0,159.0,75.0,female,Female,congruent,nogo,None,g,736.3028884574305,0.0
76.0,0.0,48.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,1.0,85.0,female,Male,incongruent,go,g,g,581.8487135693431,1.0
76.0,2.0,39.0,male,Male,congruent,nogo,None,None,,1.0
76.0,3.0,52.0,female,Female,congruent,go,g,g,582.4823162984103,1.0
76.0,4.0,57.0,female,Female,congruent,go,g,g,485.5308241676539,1.0
76.0,5.0,40.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,6.0,21.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,7.0,46.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,8.0,84.0,female,Male,incongruent,go,g,g,483.0057707149536,1.0
76.0,9.0,70.0,female,Female,congruent,go,g,g,565.9564217785373,1.0
76.0,10.0,41.0,male,Male,congruent,nogo,None,None,,1.0
76.0,11.0,14.0,male,Male,congruent,nogo,None,None,,1.0
76.0,12.0,6.0,male,Male,congruent,nogo,None,None,,1.0
76.0,13.0,7.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,14.0,3.0,male,Male,congruent,nogo,None,None,,1.0
76.0,15.0,76.0,female,Female,congruent,go,g,g,432.5952569488436,1.0
76.0,16.0,53.0,female,Female,congruent,go,g,g,518.8117244979367,1.0
76.0,17.0,68.0,female,Female,congruent,go,g,g,435.476504615508,1.0
76.0,18.0,0.0,male,Male,congruent,nogo,None,None,,1.0
76.0,19.0,49.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,20.0,34.0,male,Male,congruent,nogo,None,None,,1.0
76.0,21.0,75.0,female,Male,incongruent,go,g,g,468.8150600995869,1.0
76.0,22.0,93.0,female,Female,congruent,go,g,g,599.3239558301866,1.0
76.0,23.0,95.0,female,Female,congruent,go,g,g,552.495607174933,1.0
76.0,24.0,4.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,25.0,98.0,female,Male,incongruent,go,g,g,516.5006892057136,1.0
76.0,26.0,37.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,27.0,10.0,male,Male,congruent,nogo,None,None,,1.0
76.0,28.0,73.0,female,Male,incongruent,go,g,g,452.378214104101,1.0
76.0,29.0,77.0,female,Male,incongruent,go,g,g,602.4201272521168,1.0
76.0,30.0,87.0,female,Male,incongruent,go,g,None,,0.0
76.0,31.0,89.0,female,Male,incongruent,go,g,g,519.0604566596448,1.0
76.0,32.0,54.0,female,Male,incongruent,go,g,g,519.1184136783704,1.0
76.0,33.0,97.0,female,Male,incongruent,go,g,g,569.1561310086399,1.0
76.0,34.0,38.0,male,Male,congruent,nogo,None,None,,1.0
76.0,35.0,61.0,female,Female,congruent,go,g,g,466.0980239277706,1.0
76.0,36.0,9.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,37.0,69.0,female,Female,congruent,go,g,g,519.2340258508921,1.0
76.0,38.0,66.0,female,Male,incongruent,go,g,g,583.4515866590664,1.0
76.0,39.0,78.0,female,Male,incongruent,go,g,g,519.2548541817814,1.0
76.0,40.0,36.0,male,Male,congruent,nogo,None,None,,1.0
76.0,41.0,80.0,female,Female,congruent,go,g,g,482.9396633431315,1.0
76.0,42.0,58.0,female,Female,congruent,go,g,g,519.2412703763694,1.0
76.0,43.0,2.0,male,Male,congruent,nogo,None,None,,1.0
76.0,44.0,91.0,female,Male,incongruent,go,g,g,502.4394764332101,1.0
76.0,45.0,33.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,46.0,30.0,male,Male,congruent,nogo,None,None,,1.0
76.0,47.0,19.0,male,Male,congruent,nogo,None,None,,1.0
76.0,48.0,88.0,female,Male,incongruent,go,g,g,469.115108367987,1.0
76.0,49.0,43.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,50.0,90.0,female,Female,congruent,go,g,g,502.5801428128034,1.0
76.0,51.0,27.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,52.0,94.0,female,Male,incongruent,go,g,g,466.8490501353517,1.0
76.0,53.0,72.0,female,Female,congruent,go,g,g,549.7121619991958,1.0
76.0,54.0,60.0,female,Female,congruent,go,g,g,452.6021936908364,1.0
76.0,55.0,32.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,56.0,82.0,female,Male,incongruent,go,g,g,516.6265645530075,1.0
76.0,57.0,17.0,male,Male,congruent,nogo,None,None,,1.0
76.0,58.0,62.0,female,Female,congruent,go,g,g,482.789337518625,1.0
76.0,59.0,29.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,60.0,96.0,female,Female,congruent,go,g,g,501.7295031575486,1.0
76.0,61.0,22.0,male,Male,congruent,nogo,None,None,,1.0
76.0,62.0,25.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,63.0,1.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,64.0,20.0,male,Male,congruent,nogo,None,None,,1.0
76.0,65.0,47.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,66.0,50.0,female,Female,congruent,go,g,g,552.6610261294991,1.0
76.0,67.0,13.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,68.0,79.0,female,Female,congruent,go,g,g,619.4667292293161,1.0
76.0,69.0,16.0,male,Male,congruent,nogo,None,None,,1.0
76.0,70.0,35.0,male,Male,congruent,nogo,None,None,,1.0
76.0,71.0,71.0,female,Male,incongruent,go,g,g,669.4193221628666,1.0
76.0,72.0,26.0,male,Male,congruent,nogo,None,None,,1.0
76.0,73.0,74.0,female,Male,incongruent,go,g,g,736.1365804681554,1.0
76.0,74.0,24.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,75.0,99.0,female,Male,incongruent,go,g,g,483.4546354832128,1.0
76.0,76.0,67.0,female,Female,congruent,go,g,g,549.7453665593639,1.0
76.0,77.0,12.0,male,Male,congruent,nogo,None,None,,1.0
76.0,78.0,18.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,79.0,55.0,female,Male,incongruent,go,g,g,466.9024791801348,1.0
76.0,80.0,48.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,81.0,85.0,female,Male,incongruent,go,g,g,433.5403786972165,1.0
76.0,82.0,39.0,male,Male,congruent,nogo,None,None,,1.0
76.0,83.0,52.0,female,Female,congruent,go,g,g,583.0570565303788,1.0
76.0,84.0,57.0,female,Female,congruent,go,g,g,469.3134299013764,1.0
76.0,85.0,40.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,86.0,21.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,87.0,46.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,88.0,84.0,female,Male,incongruent,go,g,g,533.4986918605864,1.0
76.0,89.0,70.0,female,Female,congruent,go,g,g,516.4717107545584,1.0
76.0,90.0,41.0,male,Male,congruent,nogo,None,None,,1.0
76.0,91.0,14.0,male,Male,congruent,nogo,None,None,,1.0
76.0,92.0,6.0,male,Male,congruent,nogo,None,None,,1.0
76.0,93.0,7.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,94.0,3.0,male,Male,congruent,nogo,None,None,,1.0
76.0,95.0,76.0,female,Female,congruent,go,g,g,516.5809838799761,1.0
76.0,96.0,53.0,female,Female,congruent,go,g,g,586.1988088581711,1.0
76.0,97.0,68.0,female,Female,congruent,go,g,g,586.1788861220703,1.0
76.0,98.0,0.0,male,Male,congruent,nogo,None,None,,1.0
76.0,99.0,49.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,100.0,34.0,male,Male,congruent,nogo,None,None,,1.0
76.0,101.0,75.0,female,Male,incongruent,go,g,g,435.8855240279809,1.0
76.0,102.0,93.0,female,Female,congruent,go,g,g,565.6207542633638,1.0
76.0,103.0,95.0,female,Female,congruent,go,g,g,519.35748627875,1.0
76.0,104.0,4.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,105.0,98.0,female,Male,incongruent,go,g,g,566.8955062283203,1.0
76.0,106.0,37.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,107.0,10.0,male,Male,congruent,nogo,None,None,,1.0
76.0,108.0,73.0,female,Male,incongruent,go,g,g,535.7218860881403,1.0
76.0,109.0,77.0,female,Male,incongruent,go,g,g,552.5900891516358,1.0
76.0,110.0,87.0,female,Male,incongruent,go,g,None,,0.0
76.0,111.0,89.0,female,Male,incongruent,go,g,g,902.8667885577306,1.0
76.0,112.0,54.0,female,Male,incongruent,go,g,g,652.7509500738233,1.0
76.0,113.0,97.0,female,Male,incongruent,go,g,g,602.6815373916179,1.0
76.0,114.0,38.0,male,Male,congruent,nogo,None,None,,1.0
76.0,115.0,61.0,female,Female,congruent,go,g,g,699.9575283844024,1.0
76.0,116.0,9.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,117.0,69.0,female,Female,congruent,go,g,g,552.7793549699709,1.0
76.0,118.0,66.0,female,Male,incongruent,go,g,g,516.8037561234087,1.0
76.0,119.0,78.0,female,Male,incongruent,go,g,g,519.4426106754689,1.0
76.0,120.0,36.0,male,Male,congruent,nogo,None,None,,1.0
76.0,121.0,80.0,female,Female,congruent,go,g,g,599.9575585592538,1.0
76.0,122.0,58.0,female,Female,congruent,go,g,g,552.8285581385717,1.0
76.0,123.0,2.0,male,Male,congruent,nogo,None,None,,1.0
76.0,124.0,91.0,female,Male,incongruent,go,g,g,502.63991102110606,1.0
76.0,125.0,33.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,126.0,30.0,male,Male,congruent,nogo,None,None,,1.0
76.0,127.0,19.0,male,Male,congruent,nogo,None,None,,1.0
76.0,128.0,88.0,female,Male,incongruent,go,g,g,519.3861628649756,1.0
76.0,129.0,43.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,130.0,90.0,female,Female,congruent,go,g,g,502.72654474247247,1.0
76.0,131.0,27.0,male,Female,incongruent,nogo,None,g,953.0430593295024,0.0
76.0,132.0,94.0,female,Male,incongruent,go,g,g,814.8011305602267,1.0
76.0,133.0,72.0,female,Female,congruent,go,g,g,749.9680784530938,1.0
76.0,134.0,60.0,female,Female,congruent,go,g,g,852.976378519088,1.0
76.0,135.0,32.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,136.0,82.0,female,Male,incongruent,go,g,g,717.1695491997525,1.0
76.0,137.0,17.0,male,Male,congruent,nogo,None,None,,1.0
76.0,138.0,62.0,female,Female,congruent,go,g,g,532.7377044595778,1.0
76.0,139.0,29.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,140.0,96.0,female,Female,congruent,go,g,g,569.4643293973058,1.0
76.0,141.0,22.0,male,Male,congruent,nogo,None,None,,1.0
76.0,142.0,25.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,143.0,1.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,144.0,20.0,male,Male,congruent,nogo,None,None,,1.0
76.0,145.0,47.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,146.0,50.0,female,Female,congruent,go,g,g,567.9166965419427,1.0
76.0,147.0,13.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,148.0,79.0,female,Female,congruent,go,g,g,552.8620644472539,1.0
76.0,149.0,16.0,male,Male,congruent,nogo,None,None,,1.0
76.0,150.0,35.0,male,Male,congruent,nogo,None,None,,1.0
76.0,151.0,71.0,female,Male,incongruent,go,g,g,686.2322849920021,1.0
76.0,152.0,26.0,male,Male,congruent,nogo,None,None,,1.0
76.0,153.0,74.0,female,Male,incongruent,go,g,g,486.0548521392048,1.0
76.0,154.0,24.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,155.0,99.0,female,Male,incongruent,go,g,g,533.664412680082,1.0
76.0,156.0,67.0,female,Female,congruent,go,g,g,599.9675199855119,1.0
76.0,157.0,12.0,male,Male,congruent,nogo,None,None,,1.0
76.0,158.0,18.0,male,Female,incongruent,nogo,None,None,,1.0
76.0,159.0,55.0,female,Male,incongruent,go,g,g,483.601339161396,1.0
77.0,0.0,54.0,female,Male,incongruent,nogo,None,g,913.061839179136,0.0
77.0,1.0,28.0,male,Male,congruent,go,g,g,634.8424581810832,1.0
77.0,2.0,11.0,male,Female,incongruent,go,g,g,514.4579983316362,1.0
77.0,3.0,99.0,female,Female,congruent,nogo,None,None,,1.0
77.0,4.0,14.0,male,Female,incongruent,go,g,g,468.7018817057833,1.0
77.0,5.0,7.0,male,Male,congruent,go,g,g,549.8183864401653,1.0
77.0,6.0,86.0,female,Male,incongruent,nogo,None,None,,1.0
77.0,7.0,24.0,male,Female,incongruent,go,g,g,898.4744942281395,1.0
77.0,8.0,77.0,female,Female,congruent,nogo,None,None,,1.0
77.0,9.0,55.0,female,Male,incongruent,nogo,None,None,,1.0
77.0,10.0,67.0,female,Female,congruent,nogo,None,None,,1.0
77.0,11.0,65.0,female,Female,congruent,nogo,None,None,,1.0
