pid,tid,picid,picgender,correctAns,memCond,congruency,response,sbjResp,sbjRT,sbjACC
37.0,68.0,85.0,female,y,old,incongruent,nogo,n,785.8887389302254,0.0
37.0,69.0,98.0,female,y,old,congruent,nogo,b,669.2357917781919,1.0
37.0,70.0,56.0,female,y,old,incongruent,nogo,b,769.0332140773535,1.0
37.0,71.0,49.0,male,y,old,congruent,go,m,1619.7559104766697,0.0
37.0,72.0,54.0,female,y,old,incongruent,nogo,n,1319.6319369599223,0.0
37.0,73.0,38.0,male,y,old,incongruent,go,b,819.3567919079214,1.0
37.0,74.0,31.0,male,y,old,congruent,go,b,919.2758635617793,1.0
37.0,75.0,52.0,female,y,old,incongruent,nogo,b,1853.2661634963006,1.0
37.0,76.0,7.0,male,y,old,congruent,go,b,1802.9788085259497,1.0
37.0,77.0,74.0,female,n,new,,,n,2286.90706146881,1.0
37.0,78.0,73.0,female,y,old,congruent,nogo,v,1269.4804184138775,1.0
37.0,79.0,68.0,female,n,new,,,n,1536.2733830697834,1.0
37.0,80.0,45.0,male,y,old,congruent,go,v,1569.5394922513515,1.0
37.0,81.0,95.0,female,y,old,incongruent,nogo,n,818.9396222587675,0.0
37.0,82.0,26.0,male,y,old,congruent,go,v,1219.3385595455766,1.0
37.0,83.0,86.0,female,y,old,incongruent,nogo,n,1052.6210297830403,0.0
37.0,84.0,12.0,male,y,old,incongruent,go,v,1419.5431598927826,1.0
37.0,85.0,75.0,female,n,new,,,n,1219.2839230410755,1.0
37.0,86.0,55.0,female,y,old,incongruent,nogo,b,1336.0132407397032,1.0
37.0,87.0,1.0,male,y,old,incongruent,go,n,1803.0316340737045,0.0
37.0,88.0,2.0,male,y,old,congruent,go,n,1602.6776132639498,0.0
37.0,89.0,70.0,female,n,new,,,m,1519.4039726629853,1.0
37.0,90.0,9.0,male,y,old,incongruent,go,m,1519.3928037770092,0.0
37.0,91.0,47.0,male,y,old,congruent,go,v,1569.3502267822623,1.0
37.0,92.0,92.0,female,y,old,incongruent,nogo,n,985.740163596347,0.0
37.0,93.0,60.0,female,n,new,,,n,1135.752494679764,1.0
37.0,94.0,35.0,male,y,old,incongruent,go,v,1719.730222132057,1.0
37.0,95.0,69.0,female,y,old,congruent,nogo,v,1703.1222220975906,1.0
37.0,96.0,22.0,male,n,new,,,m,1569.636087398976,1.0
37.0,97.0,76.0,female,n,new,,,n,1552.757017314434,1.0
37.0,98.0,0.0,male,y,old,congruent,go,m,1819.5859033148736,0.0
37.0,99.0,50.0,female,y,old,congruent,nogo,n,1719.6333254687488,0.0
38.0,0.0,16.0,male,y,old,congruent,nogo,v,1842.4753901781514,1.0
38.0,1.0,13.0,male,n,new,,,b,1578.5430042160442,0.0
38.0,2.0,79.0,female,y,old,congruent,go,v,1252.8728692850564,1.0
38.0,3.0,1.0,male,y,old,incongruent,nogo,,,0.0
38.0,4.0,72.0,female,y,old,incongruent,go,n,168.6109919610317,0.0
38.0,5.0,44.0,male,n,new,,,n,1135.1441664373851,1.0
38.0,6.0,7.0,male,y,old,incongruent,nogo,n,1452.8847625406343,0.0
38.0,7.0,20.0,male,y,old,incongruent,nogo,m,1286.0112720227335,0.0
38.0,8.0,0.0,male,n,new,,,n,1128.1223181722453,1.0
38.0,9.0,4.0,male,y,old,incongruent,nogo,n,1119.3339899764396,0.0
38.0,10.0,24.0,male,n,new,,,m,969.5599164842861,1.0
38.0,11.0,85.0,female,y,old,congruent,go,v,1452.9345693081268,1.0
38.0,12.0,87.0,female,n,new,,,b,1207.9764477384742,0.0
38.0,13.0,95.0,female,y,old,congruent,go,b,1953.3434375698562,1.0
38.0,14.0,76.0,female,y,old,congruent,go,m,1553.026545792818,0.0
38.0,15.0,77.0,female,n,new,,,m,1184.4256963013322,1.0
38.0,16.0,88.0,female,y,old,congruent,go,m,802.5333833575132,0.0
38.0,17.0,60.0,female,y,old,incongruent,go,m,986.0685950843617,0.0
38.0,18.0,82.0,female,y,old,congruent,go,n,952.6902142970357,0.0
38.0,19.0,17.0,male,y,old,incongruent,nogo,b,1219.3067320913542,1.0
38.0,20.0,3.0,male,y,old,congruent,nogo,m,1136.036462172342,0.0
38.0,21.0,93.0,female,n,new,,,m,623.245330316422,1.0
38.0,22.0,63.0,female,y,old,congruent,go,m,852.3166031882283,0.0
38.0,23.0,51.0,female,y,old,incongruent,go,m,885.991711555107,0.0
38.0,24.0,36.0,male,y,old,incongruent,nogo,v,1285.8588331364444,1.0
38.0,25.0,84.0,female,n,new,,,n,1633.9239006920252,1.0
38.0,26.0,74.0,female,n,new,,,n,1251.0876740925596,1.0
38.0,27.0,47.0,male,y,old,congruent,nogo,m,1002.6506254653214,0.0
38.0,28.0,34.0,male,y,old,incongruent,nogo,n,1286.01097016508,0.0
38.0,29.0,48.0,male,y,old,congruent,nogo,m,1736.522213970602,0.0
38.0,30.0,52.0,female,n,new,,,n,2251.359649213555,1.0
38.0,31.0,2.0,male,y,old,congruent,nogo,n,2036.4150841487572,0.0
38.0,32.0,99.0,female,y,old,incongruent,go,,,0.0
38.0,33.0,39.0,male,n,new,,,v,816.0787103843177,0.0
38.0,34.0,21.0,male,y,old,congruent,nogo,m,735.7717920458526,0.0
38.0,35.0,9.0,male,n,new,,,n,457.1560699478141,1.0
38.0,36.0,19.0,male,y,old,incongruent,nogo,n,418.7861457539839,0.0
38.0,37.0,38.0,male,y,old,incongruent,nogo,n,518.9744153249194,0.0
38.0,38.0,81.0,female,y,old,congruent,go,n,485.50849537423346,0.0
38.0,39.0,10.0,male,y,old,congruent,nogo,n,1536.282718887378,0.0
38.0,40.0,11.0,male,y,old,congruent,nogo,,,0.0
38.0,41.0,40.0,male,y,old,congruent,nogo,,,0.0
38.0,42.0,91.0,female,y,old,congruent,go,n,1803.1114436889766,0.0
38.0,43.0,35.0,male,y,old,incongruent,nogo,n,1352.7912767531234,0.0
38.0,44.0,28.0,male,y,old,congruent,nogo,,,0.0
38.0,45.0,18.0,male,y,old,congruent,nogo,n,518.0640080361627,0.0
38.0,46.0,29.0,male,y,old,incongruent,nogo,v,1285.3305795724737,1.0
38.0,47.0,94.0,female,y,old,incongruent,go,b,1185.3853066422744,1.0
38.0,48.0,6.0,male,y,old,congruent,nogo,m,1433.6361081586801,0.0
38.0,49.0,80.0,female,y,old,incongruent,go,v,1569.0709649861674,1.0
38.0,50.0,26.0,male,y,old,incongruent,nogo,n,1602.2163104789797,0.0
38.0,51.0,49.0,male,y,old,incongruent,nogo,n,634.9484107558965,0.0
38.0,52.0,73.0,female,y,old,incongruent,go,b,1401.9339513979503,1.0
38.0,53.0,57.0,female,y,old,incongruent,go,v,1218.5016736548278,1.0
38.0,54.0,41.0,male,y,old,congruent,nogo,v,2319.5535623453907,1.0
38.0,55.0,37.0,male,y,old,incongruent,nogo,n,1518.892913343734,0.0
38.0,56.0,97.0,female,y,old,congruent,go,m,701.7528660726384,0.0
38.0,57.0,75.0,female,y,old,incongruent,go,m,985.2922132704407,0.0
38.0,58.0,31.0,male,y,old,congruent,nogo,m,1602.5350737691042,0.0
38.0,59.0,46.0,male,y,old,incongruent,nogo,m,1017.7040409616893,0.0
38.0,60.0,5.0,male,y,old,congruent,nogo,m,1485.214182670461,0.0
38.0,61.0,8.0,male,y,old,incongruent,nogo,m,718.3056161229615,0.0
38.0,62.0,98.0,female,y,old,congruent,go,m,951.7728642531438,0.0
38.0,63.0,56.0,female,y,old,incongruent,go,m,351.46792610612465,0.0
38.0,64.0,78.0,female,y,old,congruent,go,m,568.433136526437,0.0
38.0,65.0,89.0,female,y,old,incongruent,go,v,935.1153690731735,1.0
38.0,66.0,83.0,female,y,old,incongruent,go,v,801.7585108391359,1.0
38.0,67.0,43.0,male,n,new,,,m,912.8544619161403,1.0
38.0,68.0,71.0,female,y,old,congruent,go,b,1801.6238816489931,1.0
38.0,69.0,25.0,male,y,old,incongruent,nogo,,,0.0
38.0,70.0,32.0,male,y,old,congruent,nogo,n,1068.7481265922543,0.0
38.0,71.0,14.0,male,y,old,congruent,nogo,n,935.6617341836682,0.0
38.0,72.0,70.0,female,y,old,incongruent,go,n,501.9492556602927,0.0
38.0,73.0,66.0,female,y,old,congruent,go,n,1002.4272496739286,0.0
38.0,74.0,68.0,female,y,old,incongruent,go,n,919.1286049899645,0.0
38.0,75.0,96.0,female,y,old,incongruent,go,n,835.6705786573002,0.0
38.0,76.0,50.0,female,y,old,congruent,go,m,485.3083627385786,0.0
38.0,77.0,92.0,female,n,new,,,n,282.09374357538763,1.0
38.0,78.0,15.0,male,y,old,incongruent,nogo,n,235.18875103764003,0.0
38.0,79.0,67.0,female,y,old,congruent,go,m,1240.2213472960284,0.0
38.0,80.0,54.0,female,n,new,,,m,605.8075291512068,1.0
38.0,81.0,90.0,female,y,old,incongruent,go,m,485.58154529018793,0.0
38.0,82.0,12.0,male,n,new,,,m,366.69611805700697,1.0
38.0,83.0,62.0,female,y,old,incongruent,go,m,735.4995150672039,0.0
38.0,84.0,30.0,male,y,old,incongruent,nogo,m,268.531814297603,0.0
38.0,85.0,59.0,female,y,old,incongruent,go,m,335.60462242894573,0.0
38.0,86.0,33.0,male,y,old,incongruent,nogo,m,285.44377676735166,0.0
38.0,87.0,65.0,female,y,old,congruent,go,m,318.65945544996066,0.0
38.0,88.0,27.0,male,y,old,congruent,nogo,v,251.94555788038997,1.0
38.0,89.0,53.0,female,y,old,congruent,go,m,652.4372261192184,0.0
38.0,90.0,55.0,female,y,old,incongruent,go,m,385.08326634473633,0.0
38.0,91.0,23.0,male,y,old,congruent,nogo,m,335.3779261888121,0.0
38.0,92.0,64.0,female,y,old,incongruent,go,m,585.6400154225412,0.0
38.0,93.0,45.0,male,y,old,congruent,nogo,n,802.3610217642272,0.0
38.0,94.0,61.0,female,n,new,,,m,719.1520292617497,1.0
38.0,95.0,58.0,female,y,old,congruent,go,m,769.2763499653665,0.0
38.0,96.0,86.0,female,y,old,congruent,go,m,552.3461552074878,0.0
38.0,97.0,22.0,male,n,new,,,m,486.47233174415305,1.0
38.0,98.0,69.0,female,n,new,,,m,450.26190811768174,1.0
38.0,99.0,42.0,male,n,new,,,m,369.94472656806465,1.0
39.0,0.0,94.0,female,y,old,congruent,nogo,v,1242.1271209605038,1.0
39.0,1.0,15.0,male,y,old,incongruent,go,v,1035.0622148253024,1.0
39.0,2.0,57.0,female,n,new,,,n,1302.409715950489,1.0
39.0,3.0,24.0,male,y,old,incongruent,go,v,985.0410395301878,1.0
39.0,4.0,36.0,male,y,old,incongruent,go,v,1102.0331159234047,1.0
39.0,5.0,70.0,female,y,old,congruent,nogo,b,952.1727408282459,1.0
39.0,6.0,83.0,female,y,old,incongruent,nogo,n,1536.5315170492977,0.0
39.0,7.0,80.0,female,y,old,congruent,nogo,v,1019.5001382380724,1.0
39.0,8.0,99.0,female,y,old,incongruent,nogo,b,1202.5330860633403,1.0
39.0,9.0,98.0,female,y,old,incongruent,nogo,b,1102.7639182284474,1.0
39.0,10.0,92.0,female,y,old,incongruent,nogo,v,1903.0378258321434,1.0
39.0,11.0,33.0,male,y,old,congruent,go,n,1386.293213814497,0.0
39.0,12.0,61.0,female,y,old,incongruent,nogo,v,1102.5855189654976,1.0
39.0,13.0,86.0,female,y,old,incongruent,nogo,m,1252.7601297479123,0.0
39.0,14.0,74.0,female,y,old,incongruent,nogo,v,886.1092305742204,1.0
39.0,15.0,7.0,male,y,old,incongruent,go,v,835.6132295448333,1.0
39.0,16.0,89.0,female,y,old,congruent,nogo,n,1353.0454779975116,0.0
39.0,17.0,69.0,female,n,new,,,n,1903.3608154859394,1.0
39.0,18.0,44.0,male,y,old,incongruent,go,v,802.4056409485638,1.0
39.0,19.0,18.0,male,n,new,,,m,1085.904750507325,1.0
39.0,20.0,5.0,male,n,new,,,n,1152.6492568664253,1.0
39.0,21.0,29.0,male,y,old,congruent,go,v,1036.0991030465811,1.0
39.0,22.0,35.0,male,y,old,incongruent,go,v,1169.6599579881877,1.0
39.0,23.0,40.0,male,y,old,incongruent,go,b,1703.096205368638,1.0
39.0,24.0,85.0,female,y,old,congruent,nogo,b,1169.3496464286,1.0
39.0,25.0,56.0,female,y,old,congruent,nogo,v,869.0568725578487,1.0
39.0,26.0,1.0,male,y,old,congruent,go,v,1252.7435277588665,1.0
39.0,27.0,3.0,male,y,old,congruent,go,v,1519.5914509240538,1.0
39.0,28.0,20.0,male,y,old,incongruent,go,b,1753.3199286554009,1.0
39.0,29.0,38.0,male,n,new,,,m,1253.0613858252764,1.0
39.0,30.0,60.0,female,y,old,congruent,nogo,b,1819.9038456659764,1.0
39.0,31.0,28.0,male,n,new,,,n,1436.4644137676805,1.0
39.0,32.0,22.0,male,y,old,congruent,go,v,802.418922772631,1.0
39.0,33.0,93.0,female,y,old,congruent,nogo,b,1369.5665625855327,1.0
39.0,34.0,50.0,female,y,old,incongruent,nogo,n,1252.739905146882,0.0
39.0,35.0,19.0,male,y,old,congruent,go,v,1002.3843899834901,1.0
39.0,36.0,97.0,female,n,new,,,b,1219.5350332185626,0.0
39.0,37.0,72.0,female,y,old,incongruent,nogo,b,1286.0117899253964,1.0
39.0,38.0,41.0,male,y,old,incongruent,go,b,1636.3504917826504,1.0
39.0,39.0,16.0,male,y,old,congruent,go,n,1052.6736166793853,0.0
39.0,40.0,65.0,female,n,new,,,n,935.8083214610815,1.0
39.0,41.0,12.0,male,y,old,congruent,go,v,852.1735561080277,1.0
39.0,42.0,84.0,female,y,old,incongruent,nogo,n,1252.8458579909056,0.0
39.0,43.0,54.0,female,n,new,,,n,1736.5274720359594,1.0
39.0,44.0,14.0,male,y,old,incongruent,go,m,985.865720314905,0.0
39.0,45.0,82.0,female,y,old,congruent,nogo,m,1185.93864957802,0.0
39.0,46.0,78.0,female,y,old,congruent,nogo,n,1820.3397309407592,0.0
39.0,47.0,52.0,female,y,old,congruent,nogo,v,1019.020181382075,1.0
39.0,48.0,55.0,female,y,old,incongruent,nogo,n,1436.236509354785,0.0
39.0,49.0,45.0,male,n,new,,,m,1336.1247307620943,1.0
39.0,50.0,58.0,female,y,old,congruent,nogo,n,1486.2776077352464,0.0
39.0,51.0,75.0,female,y,old,incongruent,nogo,b,1202.743784058839,1.0
39.0,52.0,9.0,male,n,new,,,n,1419.2632387857884,1.0
39.0,53.0,0.0,male,y,old,incongruent,go,b,2119.803899899125,1.0
39.0,54.0,34.0,male,y,old,congruent,go,v,918.9766230992973,1.0
39.0,55.0,8.0,male,y,old,incongruent,go,v,802.3983961902559,1.0
39.0,56.0,76.0,female,y,old,congruent,nogo,n,1736.4586479961872,0.0
39.0,57.0,49.0,male,y,old,incongruent,go,v,719.04496406205,1.0
39.0,58.0,53.0,female,n,new,,,b,1186.1233876552433,0.0
39.0,59.0,46.0,male,y,old,congruent,go,b,1502.9384535737336,1.0
39.0,60.0,64.0,female,y,old,congruent,nogo,n,1119.4362347014248,0.0
39.0,61.0,73.0,female,y,old,congruent,nogo,m,1352.589669637382,0.0
39.0,62.0,39.0,male,y,old,incongruent,go,b,1252.58354190737,1.0
39.0,63.0,31.0,male,y,old,incongruent,go,v,1336.3269770052284,1.0
39.0,64.0,4.0,male,n,new,,,m,1369.5080017205328,1.0
39.0,65.0,91.0,female,n,new,,,m,985.9167344402522,1.0
39.0,66.0,63.0,female,y,old,congruent,nogo,b,1352.8999814298004,1.0
39.0,67.0,21.0,male,y,old,congruent,go,v,1369.3105855491012,1.0
39.0,68.0,26.0,male,n,new,,,n,1402.702912222594,1.0
39.0,69.0,51.0,female,n,new,,,m,1019.2701213527471,1.0
39.0,70.0,90.0,female,y,old,incongruent,nogo,n,1203.0498699750751,0.0
39.0,71.0,48.0,male,y,old,congruent,go,,,0.0
39.0,72.0,66.0,female,y,old,congruent,nogo,,,0.0
39.0,73.0,95.0,female,y,old,incongruent,nogo,b,735.9246583655477,1.0
39.0,74.0,25.0,male,y,old,congruent,go,b,1069.2940133158118,1.0
39.0,75.0,68.0,female,y,old,incongruent,nogo,v,1402.9486260842532,1.0
39.0,76.0,37.0,male,y,old,congruent,go,v,1903.3593062777072,1.0
39.0,77.0,88.0,female,y,old,incongruent,nogo,,,0.0
39.0,78.0,79.0,female,y,old,incongruent,nogo,,,0.0
39.0,79.0,67.0,female,n,new,,,n,1069.4229076616466,1.0
39.0,80.0,42.0,male,n,new,,,b,1035.9834907576442,0.0
39.0,81.0,43.0,male,y,old,incongruent,go,b,968.6594137456268,1.0
39.0,82.0,77.0,female,y,old,congruent,nogo,v,1069.2891837097704,1.0
39.0,83.0,62.0,female,y,old,incongruent,nogo,m,1151.465664850548,0.0
39.0,84.0,81.0,female,y,old,congruent,nogo,m,1052.1731334738433,0.0
39.0,85.0,87.0,female,y,old,incongruent,nogo,n,1219.158312305808,0.0
39.0,86.0,17.0,male,y,old,incongruent,go,b,1069.442528532818,1.0
39.0,87.0,32.0,male,y,old,congruent,go,n,1319.4943729322404,0.0
39.0,88.0,71.0,female,y,old,congruent,nogo,n,1353.063891408965,0.0
39.0,89.0,47.0,male,y,old,congruent,go,v,986.0462322831154,1.0
39.0,90.0,11.0,male,y,old,congruent,go,m,1652.974208816886,0.0
39.0,91.0,96.0,female,y,old,incongruent,nogo,n,1419.6967093739659,0.0
39.0,92.0,2.0,male,n,new,,,n,1486.1616936977953,1.0
39.0,93.0,30.0,male,y,old,incongruent,go,b,1169.5826819632202,1.0
39.0,94.0,27.0,male,y,old,incongruent,go,n,1286.4253376610577,0.0
39.0,95.0,13.0,male,y,old,congruent,go,v,969.2039687652141,1.0
39.0,96.0,6.0,male,y,old,congruent,go,m,1302.8987287543714,0.0
39.0,97.0,59.0,female,n,new,,,b,1453.1684254761785,0.0
39.0,98.0,23.0,male,y,old,incongruent,go,n,1669.8762406595051,0.0
39.0,99.0,10.0,male,y,old,congruent,go,v,1268.5673164669424,1.0
40.0,0.0,84.0,female,y,old,incongruent,go,v,1859.662611153908,1.0
40.0,1.0,87.0,female,y,old,incongruent,go,b,2053.4171296749264,1.0
40.0,2.0,39.0,male,y,old,congruent,nogo,v,1252.9003454837948,1.0
40.0,3.0,76.0,female,y,old,congruent,go,v,1152.9780743876472,1.0
40.0,4.0,78.0,female,y,old,congruent,go,n,1636.8018545908853,0.0
40.0,5.0,5.0,male,n,new,,,b,2103.8340736413375,0.0
40.0,6.0,26.0,male,n,new,,,b,1870.1501300092787,0.0
40.0,7.0,70.0,female,y,old,congruent,go,m,1236.3858916796744,0.0
40.0,8.0,38.0,male,y,old,incongruent,nogo,n,1619.7301674401388,0.0
40.0,9.0,36.0,male,y,old,incongruent,nogo,v,1119.6838319301605,1.0
40.0,10.0,96.0,female,y,old,incongruent,go,n,1770.3962967498228,0.0
40.0,11.0,77.0,female,y,old,incongruent,go,m,1986.9783672038466,0.0
40.0,12.0,60.0,female,y,old,incongruent,go,b,1370.0938331894577,1.0
40.0,13.0,54.0,female,y,old,incongruent,go,m,2470.6246538553387,0.0
40.0,14.0,49.0,male,y,old,incongruent,nogo,b,1286.6328884847462,1.0
40.0,15.0,53.0,female,y,old,incongruent,go,m,1236.6639046231285,0.0
40.0,16.0,44.0,male,y,old,congruent,nogo,b,1519.9829750927165,1.0
40.0,17.0,86.0,female,y,old,congruent,go,m,1036.4085311302915,0.0
40.0,18.0,19.0,male,y,old,incongruent,nogo,b,1553.3723033731803,1.0
40.0,19.0,55.0,female,y,old,incongruent,go,m,819.697264698334,0.0
40.0,20.0,97.0,female,y,old,incongruent,go,b,1103.1168545596302,1.0
40.0,21.0,56.0,female,y,old,congruent,go,n,1003.1067421659827,0.0
40.0,22.0,75.0,female,y,old,congruent,go,m,1570.1146615901962,0.0
40.0,23.0,88.0,female,y,old,incongruent,go,n,1270.077080000192,0.0
40.0,24.0,0.0,male,y,old,congruent,nogo,m,1703.4525226335973,0.0
40.0,25.0,63.0,female,y,old,congruent,go,m,1236.5869304630905,0.0
40.0,26.0,51.0,female,y,old,congruent,go,m,1620.0453091878444,0.0
40.0,27.0,3.0,male,y,old,congruent,nogo,v,1419.9686368228868,1.0
40.0,28.0,10.0,male,n,new,,,b,1803.5293461289257,0.0
40.0,29.0,37.0,male,n,new,,,b,1002.6358406757936,0.0
40.0,30.0,79.0,female,n,new,,,n,2087.216081796214,1.0
40.0,31.0,6.0,male,y,old,congruent,nogo,m,1336.459998274222,0.0
40.0,32.0,15.0,male,y,old,congruent,nogo,m,1269.802387454547,0.0
40.0,33.0,50.0,female,y,old,congruent,go,m,1236.5507071372122,0.0
40.0,34.0,85.0,female,n,new,,,b,1219.8192161740735,0.0
40.0,35.0,83.0,female,n,new,,,m,1636.873395415023,1.0
40.0,36.0,22.0,male,y,old,incongruent,nogo,v,1203.1831127824262,1.0
40.0,37.0,9.0,male,y,old,incongruent,nogo,n,1253.097761888057,0.0
40.0,38.0,81.0,female,n,new,,,n,1319.8438177350909,1.0
40.0,39.0,4.0,male,y,old,incongruent,nogo,v,1586.6297190077603,1.0
40.0,40.0,11.0,male,n,new,,,m,1019.5055836811662,1.0
40.0,41.0,30.0,male,y,old,congruent,nogo,v,1336.579836672172,1.0
40.0,42.0,33.0,male,n,new,,,n,1019.745260477066,1.0
40.0,43.0,41.0,male,y,old,incongruent,nogo,n,1203.2105820253491,0.0
40.0,44.0,34.0,male,y,old,incongruent,nogo,m,1219.688510755077,0.0
40.0,45.0,13.0,male,y,old,congruent,nogo,b,1786.6958263330162,1.0
40.0,46.0,99.0,female,y,old,congruent,go,b,1553.3052906394005,1.0
40.0,47.0,46.0,male,n,new,,,m,1119.8649478610605,1.0
40.0,48.0,57.0,female,y,old,incongruent,go,v,1253.1732268398628,1.0
40.0,49.0,82.0,female,y,old,incongruent,go,b,1286.592741147615,1.0
40.0,50.0,20.0,male,y,old,incongruent,nogo,m,1069.8286491679028,0.0
40.0,51.0,40.0,male,y,old,incongruent,nogo,b,1286.4852790953591,1.0
40.0,52.0,71.0,female,n,new,,,m,1420.0522520113736,1.0
40.0,53.0,24.0,male,y,old,incongruent,nogo,b,2053.8318852195516,1.0
40.0,54.0,7.0,male,y,old,congruent,nogo,n,1286.6153806680813,0.0
40.0,55.0,64.0,female,n,new,,,n,736.2124731298536,1.0
40.0,56.0,43.0,male,y,old,incongruent,nogo,n,836.08855959028,0.0
40.0,57.0,29.0,male,n,new,,,m,1103.1120247207582,1.0
40.0,58.0,80.0,female,y,old,incongruent,go,b,1420.1105108950287,1.0
40.0,59.0,92.0,female,y,old,incongruent,go,n,1236.54044396244,0.0
40.0,60.0,89.0,female,y,old,congruent,go,n,2020.3809773083776,0.0
40.0,61.0,58.0,female,y,old,incongruent,go,n,1153.3067998243496,0.0
40.0,62.0,98.0,female,y,old,congruent,go,m,1453.4756905632094,0.0
40.0,63.0,18.0,male,y,old,incongruent,nogo,m,1086.1179155763239,0.0
40.0,64.0,74.0,female,n,new,,,m,1570.244159316644,1.0
40.0,65.0,2.0,male,y,old,congruent,nogo,b,1619.9541474925354,1.0
40.0,66.0,17.0,male,y,old,congruent,nogo,m,1186.3387260818854,0.0
40.0,67.0,94.0,female,y,old,congruent,go,b,1386.752575985156,1.0
40.0,68.0,59.0,female,y,old,incongruent,go,v,1420.171184814535,1.0
40.0,69.0,35.0,male,y,old,incongruent,nogo,m,1653.3419664483517,0.0
40.0,70.0,27.0,male,y,old,congruent,nogo,b,1418.924805126153,1.0
40.0,71.0,1.0,male,y,old,congruent,nogo,n,1570.0766270747408,0.0
40.0,72.0,69.0,female,y,old,congruent,go,v,1720.3120024641976,1.0
40.0,73.0,23.0,male,y,old,congruent,nogo,n,1169.8614010820165,0.0
40.0,74.0,90.0,female,y,old,congruent,go,n,2087.071189074777,0.0
40.0,75.0,45.0,male,y,old,congruent,nogo,m,1236.576063442044,0.0
40.0,76.0,62.0,female,y,old,congruent,go,n,2053.4877649042755,0.0
40.0,77.0,42.0,male,y,old,incongruent,nogo,b,1603.3319296548143,1.0
40.0,78.0,93.0,female,y,old,congruent,go,m,1319.911434315145,0.0
40.0,79.0,21.0,male,y,old,incongruent,nogo,n,1353.3378913998604,0.0
40.0,80.0,28.0,male,y,old,congruent,nogo,m,1586.8766404455528,0.0
40.0,81.0,12.0,male,y,old,incongruent,nogo,n,1052.8822338674217,0.0
40.0,82.0,25.0,male,y,old,incongruent,nogo,b,1486.6829972015694,1.0
40.0,83.0,52.0,female,y,old,incongruent,go,b,2170.316303963773,1.0
40.0,84.0,31.0,male,y,old,congruent,nogo,m,819.7431473527104,0.0
40.0,85.0,72.0,female,n,new,,,n,869.6324402699247,1.0
40.0,86.0,8.0,male,y,old,congruent,nogo,m,1620.0102934380993,0.0
40.0,87.0,65.0,female,y,old,incongruent,go,v,1770.2375184744596,1.0
40.0,88.0,14.0,male,n,new,,,n,2137.1751044644043,1.0
40.0,89.0,66.0,female,n,new,,,v,1086.4158512558788,0.0
40.0,90.0,67.0,female,y,old,congruent,go,b,1336.6815634071827,1.0
40.0,91.0,95.0,female,y,old,incongruent,go,b,1770.3141908859834,1.0
40.0,92.0,48.0,male,y,old,incongruent,nogo,m,1670.357507886365,0.0
40.0,93.0,91.0,female,n,new,,,m,1853.591906488873,1.0
40.0,94.0,47.0,male,y,old,congruent,nogo,v,1686.8704522494227,1.0
40.0,95.0,16.0,male,y,old,congruent,nogo,n,1837.016477016732,0.0
40.0,96.0,32.0,male,n,new,,,m,1153.1549643259495,1.0
40.0,97.0,73.0,female,y,old,congruent,go,b,1069.8407236486673,1.0
40.0,98.0,68.0,female,y,old,incongruent,go,b,1619.7555236285552,1.0
40.0,99.0,61.0,female,y,old,congruent,go,v,1153.2334479270503,1.0
41.0,0.0,6.0,male,y,old,incongruent,go,b,1256.6603044979274,1.0
41.0,1.0,84.0,female,n,new,,,v,2001.6686796443537,0.0
41.0,2.0,90.0,female,n,new,,,n,1235.294082085602,1.0
41.0,3.0,26.0,male,n,new,,,b,2068.973095039837,0.0
41.0,4.0,34.0,male,y,old,incongruent,go,v,701.0029887314886,1.0
41.0,5.0,67.0,female,y,old,incongruent,nogo,n,1835.4669269174337,0.0
41.0,6.0,94.0,female,y,old,congruent,nogo,v,1618.442591978237,1.0
41.0,7.0,21.0,male,y,old,congruent,go,v,818.5313990106806,1.0
41.0,8.0,74.0,female,y,old,congruent,nogo,b,2069.553872686811,1.0
41.0,9.0,7.0,male,y,old,congruent,go,v,1168.8807561295107,1.0
41.0,10.0,58.0,female,n,new,,,v,1352.497691521421,0.0
41.0,11.0,30.0,male,n,new,,,m,2152.9051415855065,1.0
41.0,12.0,65.0,female,y,old,congruent,nogo,v,2069.6166595444083,1.0
41.0,13.0,3.0,male,y,old,incongruent,go,b,1352.3198963375762,1.0
41.0,14.0,1.0,male,y,old,incongruent,go,n,1735.8270151307806,0.0
41.0,15.0,77.0,female,y,old,incongruent,nogo,b,1085.5174128664657,1.0
41.0,16.0,39.0,male,y,old,congruent,go,b,2253.2930612796918,1.0
41.0,17.0,60.0,female,n,new,,,n,1669.7424142621458,1.0
41.0,18.0,92.0,female,y,old,incongruent,nogo,b,1519.605626584962,1.0
41.0,19.0,50.0,female,y,old,incongruent,nogo,n,2069.814679445699,0.0
41.0,20.0,48.0,male,y,old,incongruent,go,,,0.0
41.0,21.0,97.0,female,y,old,incongruent,nogo,n,1302.3458410752937,0.0
